class,RE,RENL,SWR,SKR,QR,CER,CS,ACF,CT,TAC,RT,RCF,TRC,RP,ExtLib,Sentiment,id
nu,100.0,100.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,3,1,44,1,7,56,22,0.0,1,60294188-1666
nu,93.79775362318843,93.79775362318843,0.5185185185185185,0.5185185185185185,0.3333333333333333,0.018518518518518517,0.0,6,1,146,1,17,81,28,0.0,1,60294490-1666
nu,100.0,100.0,0.41379310344827586,0.41379310344827586,0.0,0.034482758620689655,0.0,10,1,824,1,16,1563,267,0.0,1,60297474-1666
nu,70.14470588235295,70.14470588235295,0.7058823529411765,0.7058823529411765,0.0,0.058823529411764705,0.0,10,1,824,1,16,1563,267,0.0,1,60297547-1666
nu,86.08346153846156,90.82500000000003,0.5714285714285714,0.6071428571428571,0.0,0.08928571428571429,0.16035674514745463,11,1,324,1,15,630,126,0.8863968718898289,1,60249881-1659
nu,90.95857142857145,96.11442307692309,0.4117647058823529,0.4117647058823529,0.0,0.11764705882352941,0.2182178902359924,0,0,44,1,4,42,15,0.0,0,59642634-1649
nu,58.5006201550388,58.5006201550388,0.30612244897959184,0.30612244897959184,0.0,0.02040816326530612,0.18993429409939658,0,0,44,1,1,42,15,0.0,1,59642944-1649
nu,90.935,90.935,0.43478260869565216,0.43478260869565216,0.5,0.043478260869565216,0.09622504486493763,1,1,44,1,1,42,15,0.0,0,59643095-1649
nu,53.655,97.025,0.35714285714285715,0.35714285714285715,0.0,0.6428571428571429,0.592999453328881,0,0,824,1,1,1546,262,0.13258252147247765,1,59763077-1649
nu,43.30672535211269,90.13250000000001,0.23300970873786409,0.24271844660194175,0.0,0.6601941747572816,0.4518689194467694,11,1,824,1,67,1546,262,0.8405168366635487,1,59765493-1649
nu,72.32500000000003,72.32500000000003,0.32558139534883723,0.32558139534883723,0.0,0.023255813953488372,0.08104408984731078,0,0,824,0,0,1546,262,0.0,1,59766558-1649
nu,31.545000000000016,31.545000000000016,0.5,0.5,0.0,0.16666666666666666,0.20412414523193154,26,1,824,1,5,1546,262,0.0,1,59766859-1649
nu,95.9991666666667,100.0,0.6774193548387096,0.6774193548387096,0.0,0.16129032258064516,0.20519567041703082,26,1,824,1,5,1546,262,0.0,1,59766961-1649
nu,92.43000000000002,92.43000000000002,0.6,0.6,0.5,0.04,0.2727723627949905,0,0,146,1,2,59,20,0.0,1,59792731-1649
nu,100.0,100.0,0.625,0.625,0.0,0.0625,0.12126781251816648,0,0,146,1,2,59,20,0.0,1,59793685-1649
nu,80.09764705882354,80.09764705882354,0.7058823529411765,0.7058823529411765,0.0,0.058823529411764705,0.18144368465060579,2,1,113,1,2,48,6,0.9911125806211107,1,58709617-1639
nu,100.0,100.0,1.0,1.0,1.0,0.25,0.0,0,0,201,1,5,389,70,0.0,1,58442216-1637
nu,100.0,100.0,1.0,1.0,0.0,1.0,0.0,0,0,201,1,5,389,70,0.0,1,58444208-1637
nu,100.0,100.0,0.625,0.625,0.0,0.025,0.07715167498104597,5,1,324,1,1,601,121,0.14586499149789453,1,58398708-1636
nu,100.0,100.0,0.375,0.375,0.0,0.25,0.0,4,1,324,1,5,601,121,0.5605575562589601,1,58398839-1636
nu,100.0,100.0,0.625,0.625,1.0,0.125,0.0944911182523068,0,0,201,1,2,368,62,0.013801639801230666,1,57780346-1625
nu,77.1025,77.1025,0.5882352941176471,0.5882352941176471,1.0,0.058823529411764705,0.24618298195866545,1,1,201,1,2,361,61,0.14457873299156004,1,57618573-1623
nu,73.75411290322583,73.75411290322583,0.46875,0.46875,0.5,0.03125,0.3053040891987413,0,0,68,0,0,17,7,0.776448589083428,1,57629602-1623
nu,100.0,100.0,1.0,1.0,1.0,0.125,0.0,1,1,201,1,8,358,60,0.0,1,57341398-1618
nu,73.84500000000001,100.0,0.4444444444444444,0.4444444444444444,0.0,0.2777777777777778,0.1543033499620919,4,1,186,1,41,598,86,0.8281575471143436,0,56388712-1613
nu,59.10000000000004,59.10000000000004,0.625,0.625,0.0,0.041666666666666664,0.07453559924999299,4,1,186,1,41,598,86,0.8281575471143436,1,56575263-1613
nu,95.58637096774196,100.0,0.36585365853658536,0.36585365853658536,0.0,0.0975609756097561,0.08164965809277261,4,1,186,1,41,598,86,0.8281575471143436,1,56580249-1613
nu,70.8463963963964,78.24500000000002,0.1836734693877551,0.22448979591836735,0.0,0.7959183673469388,0.42931483143468957,4,1,324,1,13,599,120,0.7334116797771758,1,55857776-1606
nu,84.845,84.845,0.5882352941176471,0.5882352941176471,0.0,0.058823529411764705,0.20801257358446093,0,0,113,1,2,29,1,0.0,1,56175252-1606
nu,84.15181818181821,84.15181818181821,0.7307692307692307,0.7307692307692307,0.0,0.038461538461538464,0.30304576336566325,0,0,113,1,2,29,1,0.0,1,56176422-1606
nu,90.4613775510204,90.4613775510204,0.5344827586206896,0.5517241379310345,0.0,0.017241379310344827,0.34860350270750534,0,0,113,1,3,29,1,0.0,1,56194092-1606
nu,100.0,100.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0,0,113,1,2,29,1,0.0,1,56194783-1606
nu,86.14857142857144,86.14857142857144,0.48484848484848486,0.5,0.3333333333333333,0.015151515151515152,0.2864459496157732,4,1,324,1,3,558,118,0.3938662490471004,0,55535398-1589
nu,82.82961538461542,82.82961538461542,0.5555555555555556,0.5555555555555556,0.0,0.037037037037037035,0.24956709924231088,1,1,324,0,0,558,118,0.0,0,55543130-1589
nu,99.905,99.905,0.6818181818181818,0.6818181818181818,0.0,0.045454545454545456,0.27500954910846337,1,1,324,0,0,558,118,0.0,1,55543257-1589
nu,58.25392857142859,97.025,0.5,0.5,0.0,0.5,0.46188021535170054,1,1,324,0,0,558,118,0.0,1,55543401-1589
nu,75.28382352941179,79.85387096774194,0.6153846153846154,0.6923076923076923,0.0,0.15384615384615385,0.3872983346207417,1,1,324,0,0,558,118,0.0,0,55543628-1589
nu,78.10979166666668,82.12,0.5942028985507246,0.5942028985507246,0.0,0.028985507246376812,0.3273268353539886,0,0,324,0,0,558,118,0.0,1,55544497-1589
nu,100.0,100.0,0.5714285714285714,0.5714285714285714,0.0,0.02040816326530612,0.21170244960998524,1,1,324,0,0,558,118,0.0,0,55545018-1589
nu,85.16878424657536,85.16878424657536,0.6153846153846154,0.6153846153846154,0.0,0.01282051282051282,0.4880935300919763,1,1,324,0,0,558,118,0.0,1,55546995-1589
nu,100.0,100.0,0.7142857142857143,0.7142857142857143,0.0,0.07142857142857142,0.25048971643405976,1,1,324,0,0,558,118,0.0,0,55547332-1589
nu,80.67772727272727,80.67772727272727,0.5434782608695652,0.5652173913043478,0.0,0.021739130434782608,0.06108472217815261,0,0,324,0,0,558,118,0.0,0,55549642-1589
nu,87.94500000000002,87.94500000000002,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.09901475429766744,1,1,324,0,0,558,118,0.0,1,55753655-1589
nu,100.0,100.0,0.7222222222222222,0.7222222222222222,0.0,0.05555555555555555,0.14509525002200233,1,1,324,0,0,558,118,0.0,0,55753949-1589
nu,99.48,99.48,0.48,0.56,0.0,0.04,NaN,0,0,324,0,0,558,118,0.23159177829329272,0,55532349-1589
nu,38.37772727272727,60.634285714285724,0.625,0.6666666666666666,0.0,0.08333333333333333,NaN,0,0,324,0,0,558,118,0.23159177829329272,1,55534175-1589
nu,74.39580645161291,82.82961538461542,0.5428571428571428,0.5428571428571428,0.0,0.22857142857142856,NaN,0,0,324,0,0,558,118,0.12763186756065772,1,55541317-1589
nu,58.25392857142859,97.025,0.5,0.5,0.0,0.5,0.46188021535170054,1,1,324,0,0,558,118,0.0,1,55543401-1589
nu,75.28382352941179,79.85387096774194,0.6153846153846154,0.6923076923076923,0.0,0.15384615384615385,0.3872983346207417,1,1,324,0,0,558,118,0.0,0,55543628-1589
nu,78.10979166666668,82.12,0.5942028985507246,0.5942028985507246,0.0,0.028985507246376812,0.3273268353539886,0,0,324,0,0,558,118,0.0,1,55544497-1589
nu,55.57500000000003,55.57500000000003,0.72,0.72,0.0,0.04,0.3481553119113957,1,1,146,1,7,35,12,0.9693452148646501,1,54899849-1588
nu,100.0,100.0,0.09090909090909091,0.09090909090909091,0.0,0.030303030303030304,0.0,0,0,44,1,2,34,13,0.0,1,54899870-1588
nu,49.192822580645185,57.23363636363638,0.27906976744186046,0.3023255813953488,0.0,0.37209302325581395,0.17568209223157663,0,0,18,1,6,31,9,0.0,1,54905434-1588
nu,100.0,100.0,0.29411764705882354,0.29411764705882354,0.5,0.11764705882352941,0.029462782549439476,0,0,18,1,3,31,9,0.0,1,54905994-1588
nu,100.0,100.0,0.38461538461538464,0.38461538461538464,1.0,0.38461538461538464,0.12909944487358055,6,1,89,1,6,249,9,0.0,0,54467814-1587
nu,100.0,100.0,0.2894736842105263,0.2894736842105263,1.0,0.5,0.373829572563511,4,1,186,1,39,553,79,0.8237222085724508,0,52361694-1560
nu,99.01212121212124,100.0,0.4264705882352941,0.4264705882352941,0.25,0.10294117647058823,0.24937733402690826,9,1,80,1,4,56,10,0.9681170899733265,1,52363949-1560
nu,100.0,100.0,0.45454545454545453,0.45454545454545453,0.0,0.2727272727272727,0.0,2,1,186,1,22,546,78,0.0,1,51314541-1557
nu,97.025,100.0,0.2,0.2,0.0,0.6,0.0,0,0,146,0,0,1,1,0.0,1,50869875-1549
nu,80.91708333333335,69.14500000000001,0.35,0.375,0.5,0.45,0.26037782196164777,0,0,18,0,0,24,8,0.0,0,50547021-1548
nu,26.934000000000054,40.832857142857165,0.45454545454545453,0.5113636363636364,0.0,0.17045454545454544,0.3595732599803958,3,1,186,1,8,526,69,0.8814030927084047,0,49878022-1541
nu,50.270263157894775,89.865,0.32,0.36,0.0,0.52,0.393863180721688,3,1,186,1,8,526,69,0.8814030927084047,1,49880308-1541
nu,80.75019230769233,92.38678571428575,0.42,0.42,0.0,0.14,0.14726420810214477,1,1,824,1,32,1468,246,0.22983905520411502,1,49511401-1531
nu,37.1866150442478,57.41538226299696,0.4609375,0.4609375,0.0,0.0546875,0.31785424587309974,4,1,186,1,20,509,65,1.0,0,49158324-1529
nu,57.55785714285717,57.55785714285717,0.4666666666666667,0.4666666666666667,0.0,0.03333333333333333,0.2581988897471611,4,1,186,1,20,509,65,1.0,1,49377610-1529
nu,25.801000000000016,31.405869565217415,0.41379310344827586,0.41379310344827586,0.0,0.10344827586206896,0.212522571344742,4,1,186,1,20,509,65,1.0,1,49378206-1529
nu,68.53333333333333,69.88905797101451,0.5283018867924528,0.5283018867924528,0.0,0.05660377358490566,0.27105237087157535,2,1,186,1,17,509,65,0.8575374649618096,1,49380685-1529
nu,26.899482758620692,31.391666666666694,0.5074626865671642,0.5074626865671642,0.0,0.07462686567164178,0.19202384316064214,2,1,186,1,17,509,65,0.8575374649618096,1,49381035-1529
nu,61.32500000000002,61.32500000000002,0.5,0.5,0.0,0.1,0.2886751345948129,2,1,186,1,17,509,65,0.8575374649618096,1,49381258-1529
nu,24.064999999999998,83.0092307692308,0.37037037037037035,0.37037037037037035,0.0,0.2962962962962963,0.21170244960998524,12,1,824,1,18,1415,242,0.6278860829120475,1,48059473-1518
nu,41.38924418604654,53.29000000000005,0.5833333333333334,0.5833333333333334,0.0,0.125,0.3535533905932738,6,1,824,1,11,1415,242,0.5784697271863481,1,48059765-1518
nu,61.24351351351352,61.24351351351352,0.10357142857142858,0.11428571428571428,0.0,0.0035714285714285713,0.19175769086756617,0,0,0,0,0,0,0,0.0,1,45124925-1496
nu,67.84964285714288,67.84964285714288,0.24444444444444444,0.25555555555555554,0.0,0.002777777777777778,0.20425552462715893,0,0,0,0,0,0,0,0.0,1,45126489-1496
nu,95.68818181818183,100.0,0.35294117647058826,0.35294117647058826,0.0,0.47058823529411764,0.3849001794597505,0,0,10,1,2,110,7,0.0,1,43302235-1471
nu,72.04500000000002,100.0,0.22916666666666666,0.25,0.0,0.7916666666666666,0.4234415091565923,0,0,10,1,2,110,7,0.0,1,43302570-1471
nu,99.46100000000001,100.0,0.36363636363636365,0.36363636363636365,0.0,0.5454545454545454,0.43301270189221935,0,0,10,1,6,110,7,0.0,1,43303181-1471
nu,100.0,100.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.3692744729379982,0,0,10,1,31,110,7,0.0,1,43303522-1471
nu,85.38,87.43047619047621,0.49382716049382713,0.49382716049382713,0.6666666666666666,0.037037037037037035,0.062499999999999986,0,0,18,1,2,16,6,0.0,1,42263164-1440
nu,83.37750000000003,88.72514705882354,0.4,0.4,0.0,0.2,0.1690308509457033,0,0,78,0,0,69,18,0.0,0,42061536-1431
nu,47.565,59.68214285714288,0.35,0.35,1.0,0.3,0.37463432463267765,1,1,186,1,7,488,58,0.7937637918516225,1,40992586-1421
nu,56.255000000000024,80.09764705882354,0.39285714285714285,0.39285714285714285,0.0,0.6964285714285714,0.30795659029143735,0,0,186,1,1,478,55,0.9050154010569937,1,40344334-1408
nu,36.46285714285716,52.265000000000015,0.48,0.48,0.0,0.24,0.34050261230349943,3,1,889,1,75,2047,368,0.8060945686856651,1,36522464-1376
nu,86.44590909090908,96.27105263157897,0.5833333333333334,0.5833333333333334,0.5,0.14583333333333334,0.3807548119251072,0,0,0,1,4,38,2,0.0,1,36359606-1371
nu,95.59000000000003,95.59000000000003,0.41304347826086957,0.41304347826086957,0.5,0.021739130434782608,0.23488808780588138,0,0,86,1,3,36,3,0.0,1,35372136-1351
nu,90.99000000000004,NaN,0.09090909090909091,0.09090909090909091,1.0,1.0,0.26490647141300877,0,0,188,1,2,273,69,0.5025813284617988,1,34607774-1321
nu,62.79000000000002,36.62000000000003,0.0,0.0,0.0,0.3333333333333333,0.35355339059327373,0,0,188,1,2,273,69,0.5025813284617988,1,34609008-1321
nu,88.97768817204303,94.66224043715849,0.582089552238806,0.582089552238806,0.3333333333333333,0.029850746268656716,0.4703604341917986,34,1,889,1,196,2021,355,0.9999999999999998,1,33466775-1309
nu,65.78565217391306,61.665000000000006,0.4482758620689655,0.4482758620689655,0.0,0.2413793103448276,0.49099025303098276,0,0,186,1,4,177,32,0.8947612975958956,1,33167052-1307
nu,78.87285714285717,100.0,0.625,0.625,0.0,0.25,0.0,0,0,889,1,2,1994,349,0.2353406149805208,1,32023075-1286
nu,100.0,92.965,0.38461538461538464,0.38461538461538464,1.0,0.38461538461538464,0.10101525445522107,1,1,188,1,4,221,57,0.0,1,31767564-1275
nu,95.93928571428573,96.02461538461542,0.5,0.5625,1.0,0.125,0.18650096164806276,1,1,188,1,8,221,57,0.0,0,31767850-1275
nu,100.0,100.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.13363062095621217,2,1,889,1,26,1979,344,0.0,1,31345976-1271
nu,94.995,91.78000000000003,0.35294117647058826,0.35294117647058826,0.5,0.29411764705882354,0.0,4,1,188,0,0,191,49,0.0,1,30737246-1241
nu,77.51239795918369,77.51239795918369,0.125,0.125,0.25,0.004629629629629629,0.1420313721077995,7,1,78,1,8,46,9,0.0,1,30737650-1241
nu,35.35606557377051,35.35606557377051,0.11284046692607004,0.11284046692607004,0.25,0.0038910505836575876,0.14106912317171966,7,1,78,1,8,46,9,0.0,1,30737821-1241
nu,58.78250000000003,66.67714285714288,0.49019607843137253,0.49019607843137253,0.0,0.11764705882352941,0.0,1,1,889,1,13,1957,337,0.0,1,30739589-1241
nu,57.49500000000003,76.55500000000004,0.4358974358974359,0.4358974358974359,0.0,0.4358974358974359,0.5337449961641163,0,0,0,1,18,28,1,0.0,1,30437984-1231
nu,73.06807692307696,95.93928571428573,0.2857142857142857,0.2857142857142857,0.0,0.7619047619047619,0.410863007844407,0,0,142,1,18,87,5,0.0,0,30443698-1231
nu,78.58096153846155,78.58096153846155,0.4878048780487805,0.4878048780487805,0.0,0.024390243902439025,0.23570226039551587,0,0,93,0,0,51,9,0.0,1,63595346-2862
nu,100.0,100.0,0.26666666666666666,0.26666666666666666,1.0,0.06666666666666667,0.10540925533894598,0,0,11,0,0,24,1,0.0,1,63361850-2857
nu,90.09000000000002,100.0,0.5,0.5625,0.0,0.3125,0.280056016805602,15,1,748,1,36,1321,242,0.26940795304016235,1,63363469-2857
nu,66.7871428571429,66.7871428571429,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,0.09901475429766744,6,1,306,1,16,149,33,0.6653127337741476,1,63363897-2857
nu,67.2632142857143,67.2632142857143,0.4583333333333333,0.4583333333333333,0.0,0.041666666666666664,0.11616046389935497,6,1,748,1,21,1321,242,0.45324710388668105,1,63364363-2857
nu,100.0,100.0,0.7272727272727273,0.8181818181818182,1.0,0.09090909090909091,0.15075567228888181,5,1,748,1,12,1317,241,0.0,1,63207085-2856
nu,100.0,100.0,0.21428571428571427,0.21428571428571427,0.5,0.014285714285714285,0.0,5,1,748,1,12,1317,241,0.0,1,63208483-2856
nu,99.00000000000001,99.00000000000001,0.42105263157894735,0.42105263157894735,0.0,0.05263157894736842,0.3713906763541037,0,0,67,0,0,44,6,0.0,1,62860153-2847
nu,56.25000000000003,100.0,0.5882352941176471,0.5882352941176471,0.0,0.11764705882352941,0.3450327796711771,0,0,748,1,8,1305,238,0.3414747002559046,0,62722407-2844
nu,75.28382352941179,75.28382352941179,0.8055555555555556,0.8055555555555556,0.0,0.027777777777777776,0.2525907427704613,31,1,748,1,61,1291,236,0.0,1,62358673-2828
nu,40.2858823529412,100.0,0.4090909090909091,0.4090909090909091,0.0,0.45454545454545453,0.31878835653166915,31,1,748,1,57,1283,234,0.0,1,62105033-2819
nu,69.78500000000001,69.78500000000001,0.4,0.4,0.0,0.1,0.22360679774997896,2,1,428,1,32,1082,125,0.6606722820036492,1,62072587-2809
nu,99.3955,99.3955,0.5357142857142857,0.5357142857142857,0.0,0.03571428571428571,0.20515248496555458,2,1,428,1,32,1082,125,0.6606722820036492,1,62073070-2809
nu,83.46583333333336,83.46583333333336,0.4827586206896552,0.4827586206896552,0.0,0.034482758620689655,0.1403724812687193,9,1,145,1,9,36,11,0.0,1,61972067-2806
nu,97.025,97.025,0.75,0.75,0.0,0.25,0.0,9,1,145,1,9,36,11,0.0,1,61972094-2806
nu,94.565,100.0,0.5918367346938775,0.5918367346938775,0.0,0.35714285714285715,0.1360827634879543,31,1,748,1,46,1262,232,0.0,1,62038489-2806
nu,100.0,100.0,0.6363636363636364,0.6363636363636364,0.5,0.030303030303030304,0.0880450906325624,10,1,748,1,13,1262,232,0.0,0,62038809-2806
nu,91.85601626016262,91.85601626016262,0.5333333333333333,0.5333333333333333,0.0,0.022222222222222223,0.07784989441615231,31,1,748,1,46,1262,232,0.0,1,62039605-2806
nu,100.0,100.0,0.2,0.2,0.0,0.2,0.0,10,1,748,1,13,1262,232,0.0,1,62044714-2806
nu,100.0,100.0,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.33968311024337877,10,1,610,1,17,1368,344,0.0,1,61956793-2804
nu,93.57977272727274,93.57977272727274,0.5,0.6666666666666666,0.0,0.08333333333333333,0.17407765595569785,2,1,67,0,0,16,5,0.0,1,61951067-2799
nu,28.002258064516155,66.87371621621622,0.15714285714285714,0.15714285714285714,0.25,0.7071428571428572,0.13727964461091605,4,1,145,1,8,36,11,0.0,1,61899268-2796
nu,100.0,100.0,0.375,0.375,0.0,0.125,0.04055535528269063,8,1,428,1,25,1050,118,0.0,1,61797709-2792
nu,100.0,100.0,0.7692307692307693,0.7692307692307693,0.0,0.07692307692307693,0.16169041669088866,0,0,75,1,5,54,16,0.19735447059034314,1,61745738-2783
nu,61.32500000000002,66.5275,0.36363636363636365,0.36363636363636365,0.0,0.22727272727272727,0.4714045207910317,2,1,428,1,20,1041,116,1.0,1,61593340-2778
nu,92.965,92.965,0.375,0.375,1.0,0.125,0.20412414523193148,4,1,428,1,7,1041,116,0.0,1,61594362-2778
nu,100.0,100.0,0.6842105263157895,0.6842105263157895,0.5,0.05263157894736842,0.1,72,1,2342,1,200,3650,677,0.0,1,61343119-2775
nu,100.0,100.0,0.125,0.125,0.0,0.125,0.0,72,1,2342,1,200,3650,677,0.0,0,61343162-2775
nu,100.0,100.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.06900655593423542,8,1,428,1,16,1003,114,0.0,1,61267036-2772
nu,85.13947368421054,85.13947368421054,0.46511627906976744,0.46511627906976744,0.0,0.023255813953488372,0.12483755678647185,8,1,428,1,16,1003,114,0.0,1,61267847-2772
nu,92.62750000000001,92.62750000000001,0.5,0.5,0.0,0.038461538461538464,0.0682788741998919,8,1,428,1,16,1003,114,0.0,1,61293219-2772
nu,100.0,100.0,0.41379310344827586,0.41379310344827586,0.3333333333333333,0.10344827586206896,0.10206207261596574,8,1,489,1,6,548,40,0.0,0,60999670-2771
nu,100.0,100.0,0.6,0.6,1.0,0.02857142857142857,0.04264014327112208,16,1,428,1,4,957,109,0.0,1,60775023-2757
nu,100.0,100.0,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.0,16,1,428,1,4,957,109,0.0,1,60795142-2757
nu,100.0,100.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0,0,107,1,2,222,54,0.0,1,60466042-2755
nu,77.90500000000002,77.90500000000002,0.0,0.0,1.0,0.5,0.0,0,0,107,1,3,222,54,0.0,1,60466143-2755
nu,66.40000000000003,90.99000000000004,0.25,0.25,0.0,0.625,0.06454972243679027,0,0,34,1,3,202,21,0.11858541225631422,1,59634293-2740
nu,52.265000000000015,53.655,0.30434782608695654,0.30434782608695654,1.0,0.391304347826087,0.1682316462276133,1,1,118,1,1,19,5,0.8963094011004109,1,59455346-2732
nu,100.0,100.0,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,1,1,118,1,1,19,5,0.8963094011004109,1,59456704-2732
nu,100.0,100.0,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.08512565307587487,1,1,748,1,25,1089,208,0.0,1,59411508-2731
nu,93.47500000000002,93.47500000000002,0.4090909090909091,0.4090909090909091,0.5,0.045454545454545456,0.11322770341445959,0,0,428,1,1,821,104,0.025383654128340472,1,59407387-2730
nu,77.90500000000002,77.90500000000002,0.0,0.0,0.0,0.5,0.0,7,1,428,1,2,821,104,0.6195830695696501,1,59407529-2730
nu,49.48000000000002,49.48000000000002,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,1,1,428,1,2,817,102,0.8705858699332938,1,59395576-2728
nu,77.81071428571428,77.81071428571428,0.7142857142857143,0.7142857142857143,1.0,0.07142857142857142,0.2182178902359924,0,0,93,1,1,51,9,0.0,0,59296394-2727
nu,100.0,100.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,93,0,0,51,9,0.0,1,59296610-2727
nu,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0,0,119,1,1,53,15,0.0,1,59438068-2727
nu,100.0,100.0,0.43478260869565216,0.43478260869565216,1.0,0.21739130434782608,0.16448792373994225,0,0,253,0,0,335,39,0.0,0,58944060-2725
nu,89.865,89.865,0.5128205128205128,0.5128205128205128,0.0,0.02564102564102564,0.0,1,1,748,1,1,1033,206,0.0,0,58944406-2725
nu,78.33000000000001,78.33000000000001,0.6296296296296297,0.6296296296296297,0.0,0.037037037037037035,0.03509312031717982,4,1,428,1,2,812,101,0.0,1,58945551-2725
nu,75.93939393939395,75.93939393939395,0.41935483870967744,0.41935483870967744,0.6666666666666666,0.016129032258064516,0.10371747670562778,0,0,253,0,0,335,39,0.0,0,58946786-2725
nu,95.93928571428573,95.93928571428573,0.5333333333333333,0.5333333333333333,0.0,0.06666666666666667,0.2051956704170308,9,1,748,1,13,1033,206,0.0,0,58949189-2725
nu,100.0,100.0,0.4,0.4,0.0,0.2,0.0,9,1,748,1,13,1033,206,0.0,1,58949549-2725
nu,63.12692307692308,81.82375000000002,0.48936170212765956,0.5106382978723404,0.0,0.23404255319148937,0.19302285912054573,0,0,748,0,0,1025,205,0.34422594239942295,1,58432018-2715
nu,95.42,95.42,0.5555555555555556,0.5555555555555556,0.0,0.05555555555555555,0.07312724241271307,0,0,748,0,0,1025,205,0.34422594239942295,1,58432070-2715
nu,66.89500000000001,68.93774193548388,0.5789473684210527,0.5789473684210527,0.0,0.15789473684210525,0.0,0,0,748,1,4,1025,205,0.7597559282756079,1,58393977-2713
nu,96.06202898550725,96.06202898550725,0.44,0.44,0.0,0.04,0.0,2,1,428,1,2,798,96,0.8323164735973428,0,58396549-2713
nu,100.0,100.0,0.5,0.5,0.0,0.16666666666666666,0.0,0,0,748,1,4,1025,205,0.7597559282756079,1,58399002-2713
nu,100.0,100.0,0.0,0.0,0.0,0.25,0.0,0,0,70,1,6,100,8,0.0,1,57234224-2702
nu,100.0,100.0,0.5833333333333334,0.5833333333333334,1.0,0.08333333333333333,NaN,0,0,489,1,4,446,29,0.9397782231385582,1,57204458-2698
nu,100.0,100.0,0.5384615384615384,0.5384615384615384,0.0,0.07692307692307693,0.0,3,1,748,1,32,1020,203,0.8414619810451095,0,57030926-2695
nu,92.965,92.965,0.4444444444444444,0.4444444444444444,1.0,0.1111111111111111,0.1421338109037403,6,1,748,1,43,1019,202,0.9818064119112112,1,56997764-2694
nu,97.025,97.025,0.5,0.5,0.0,0.25,0.09805806756909202,6,1,748,1,43,1019,202,0.9818064119112112,1,56997980-2694
nu,95.165,95.165,0.6,0.6,1.0,0.1,0.0,1,1,174,1,7,300,93,0.0,0,57387823-2688
nu,85.01500000000003,84.9784090909091,0.45652173913043476,0.45652173913043476,0.0,0.17391304347826086,0.37528416783509566,0,0,34,1,10,153,18,0.0,1,56527482-2674
nu,35.60500000000002,35.60500000000002,0.0,0.0,0.0,0.5,0.0,0,0,34,1,2,153,18,0.0,1,56527669-2674
nu,64.40294573643413,65.03162601626018,0.48,0.48,0.0,0.06,0.3526728079292991,0,0,34,1,2,153,18,0.0,1,56528543-2674
nu,64.9245454545455,64.9245454545455,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.16012815380508716,0,0,93,1,2,46,4,0.48418202613504185,1,56531176-2674
nu,94.83000000000001,94.83000000000001,0.631578947368421,0.631578947368421,0.0,0.017543859649122806,0.2941020711310974,0,0,93,1,10,46,4,0.6180927527516952,0,56532002-2674
nu,85.88886363636365,85.88886363636365,0.4166666666666667,0.4166666666666667,0.0,0.08333333333333333,0.17541160386140586,0,0,34,1,10,153,18,0.0,1,56533194-2674
nu,100.0,100.0,0.3333333333333333,0.4666666666666667,0.5,0.06666666666666667,0.23094010767585027,0,0,10,1,6,31,2,0.0,1,56398758-2672
nu,77.90500000000002,77.90500000000002,0.5,0.5,0.0,0.5,0.0,0,0,10,1,6,31,2,0.0,1,56399436-2672
nu,100.0,100.0,0.25,0.25,0.0,0.125,0.3779644730092272,0,0,174,1,5,294,92,0.0,1,56161440-2665
nu,76.74857142857144,94.30000000000001,0.5652173913043478,0.5652173913043478,0.0,0.5652173913043478,0.5578592085389683,1,1,428,1,27,767,88,0.8788625246852587,1,55608340-2661
nu,92.965,97.025,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,36,1,2342,1,90,3645,673,0.9147599267125025,1,55680730-2661
nu,84.9157142857143,84.9157142857143,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705,0.140028008402801,3,1,107,1,9,197,46,0.0,1,55052317-2649
nu,100.0,100.0,0.5945945945945946,0.5945945945945946,0.0,0.02702702702702703,0.0769800358919501,3,1,107,1,14,194,45,0.0,1,54895331-2642
nu,93.47500000000002,93.47500000000002,0.5238095238095238,0.5238095238095238,0.0,0.047619047619047616,0.14547859349066158,1,1,253,1,2,313,30,0.0,0,54895518-2642
nu,100.0,100.0,0.5945945945945946,0.5945945945945946,0.0,0.02702702702702703,0.0769800358919501,3,1,107,1,14,194,45,0.0,1,54895331-2642
